StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_age,consent_understand,consent_participate,Q646_Browser,Q646_Version,Q646_Operating System,Q646_Resolution,attention_check_1_1,attention_check_1_2,attention_check_1_3,attention_check_2,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_child,AC_4_intent_child,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_elderly,AC_4_intent_elderly,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_child,AC_4_random_child,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_elderly,AC_4_random_elderly,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_woman,AC_4_intent_woman,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_man,AC_4_intent_man,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_woman,AC_4_random_woman,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_man,AC_4_random_man,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_athlete,AC_4_intent_athlete,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_obese,AC_4_intent_obese,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_athlete,AC_4_random_athlete,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_obese,AC_4_random_obese,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_exec,AC_4_intent_exec,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_homeless,AC_4_intent_homeless,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_exec,AC_4_random_exec,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_homeless,AC_4_random_homeless,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_lawful,AC_4_intent_lawful,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_lawless,AC_4_intent_lawless,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_lawful,AC_4_random_lawful,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_lawless,AC_4_random_lawless,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments
5/6/20 7:18,5/6/20 7:20,IP Address,107.12.26.16,100,122,TRUE,5/6/20 7:20,R_RCsBszI0bJM8JfX,,,,,34.72210693,-76.75430298,anonymous,EN,Yes,Yes,Yes,Safari iPhone,13.0.5,iPhone,414x896,15,26,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,60,65,84,69,68,11,13,13,18,42,37,19,15,Randomly,Large person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,32,Masters Degree (MS),,
5/6/20 7:18,5/6/20 7:20,IP Address,71.223.144.159,100,133,TRUE,5/6/20 7:20,R_C1aCAJ5ku4R2hAR,,,,,33.5657959,-112.1724014,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1280x720,15,20,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,50,0,0,0,Deliberately,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,37,College Graduate (4 year),,n
5/6/20 7:19,5/6/20 7:20,IP Address,92.119.177.87,100,87,TRUE,5/6/20 7:20,R_21cdqChGE7BxrIm,,,,,40.71569824,-74,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.138,Windows NT 6.3,1366x768,74,52,68,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,68,71,65,82,42,49,71,68,84,44,57,41,75,Deliberately,Law-abiding person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,50,College Graduate (4 year),,nice
5/6/20 7:18,5/6/20 7:20,IP Address,162.250.82.237,100,134,TRUE,5/6/20 7:20,R_2PCpMftGhBzApEw,,,,,32.47770691,-85.11699677,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1366x768,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,44,48,1,1,47,1,1,1,1,1,1,1,1,Randomly,Neither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,28,College Graduate (4 year),,Fun survey
5/6/20 7:19,5/6/20 7:21,IP Address,71.176.77.10,100,87,TRUE,5/6/20 7:21,R_2QmN4OwIwYZSauY,,,,,43.11149597,-76.18340302,anonymous,EN,Yes,Yes,Yes,Edge,81.0.416.68,Windows NT 10.0,1920x1080,15,30,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,83,17,24,24,0,0,0,0,0,0,0,0,Deliberately,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,36,College Graduate (4 year),,
5/6/20 7:18,5/6/20 7:21,IP Address,100.7.25.54,100,125,TRUE,5/6/20 7:21,R_DoujEF7PoaaPrfr,,,,,37.51089478,-77.64289856,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1536x864,15,30,47,0,,,,,,,,,,,,,,,,,59,0,94,51,52,50,51,54,54,54,77,45,91,89,Deliberately,Elderly person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,52,Some College,,"I had no issues at all, thank you!"
5/6/20 7:18,5/6/20 7:21,IP Address,47.26.201.176,100,137,TRUE,5/6/20 7:21,R_21cAR7DAsWEPd2O,,,,,46.4151001,-84.28540039,anonymous,EN,Yes,Yes,Yes,Firefox,76,Windows NT 6.1,1920x1080,15,50,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,1,1,1,1,1,1,1,1,Deliberately,Executive/Doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,35,College Graduate (4 year),,
5/6/20 7:18,5/6/20 7:21,IP Address,68.174.243.70,100,153,TRUE,5/6/20 7:21,R_vcMFUczLblmWt3j,,,,,40.60020447,-74.14689636,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1536x864,15,26,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,51,72,11,55,43,0,0,12,14,62,0,71,100,Randomly,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,34,Masters Degree (MS),,
5/6/20 7:18,5/6/20 7:21,IP Address,67.244.48.61,100,162,TRUE,5/6/20 7:21,R_11XgfNQtrxBzTre,,,,,43.6842041,-70.28160095,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1920x1080,15,50,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,85,92,81,99,91,61,92,68,91,82,77,75,64,Deliberately,Law-breaking person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,27,College Graduate (4 year),,
5/6/20 7:18,5/6/20 7:21,IP Address,24.209.195.80,100,162,TRUE,5/6/20 7:21,R_1opycQV5QfJkg3z,,,,,40.04139709,-84.20230103,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1920x1080,15,30,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,0,10,0,40,20,10,100,100,Randomly,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,39,Some College,,
5/6/20 7:19,5/6/20 7:21,IP Address,73.124.103.214,100,83,TRUE,5/6/20 7:21,R_1f1OcqGnLun1pm2,,,,,25.99200439,-80.27020264,anonymous,EN,Yes,Yes,Yes,Firefox,76,Windows NT 10.0,1536x864,15,30,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,35,24,0,27,16,0,0,0,10,16,10,9,42,Deliberately,Executive/Doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,29,College Graduate (4 year),,
5/6/20 7:19,5/6/20 7:21,IP Address,142.196.125.249,100,127,TRUE,5/6/20 7:21,R_1M3wbUa6E8OPNeA,,,,,28.79350281,-81.28679657,anonymous,EN,Yes,Yes,Yes,Chrome iPhone,81.0.4044.124,iPhone,375x812,15,50,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,74,69,48,60,70,0,0,0,25,68,32,33,71,Deliberately,Law-breaking person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,29,Some College,,
5/6/20 7:19,5/6/20 7:21,IP Address,99.155.202.109,100,113,TRUE,5/6/20 7:21,R_2ZUFEuObsVrI69V,,,,,33.15550232,-96.49810028,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.122,Windows NT 10.0,1024x768,15,30,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,84,84,92,51,50,51,83,85,0,49,0,59,85,Deliberately,Homeless person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,44,College Graduate (4 year),,
5/6/20 7:18,5/6/20 7:21,IP Address,162.154.27.245,100,153,TRUE,5/6/20 7:21,R_1nPIYzNtgGCyCEB,,,,,38.21820068,-86.11250305,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.127,CrOS x86_64 12871.91.0,1300x731,15,40,60,0,61,0,100,91,91,81,0,0,10,10,70,30,62,88,Deliberately,Elderly person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,31,College Graduate (4 year),,
5/6/20 7:19,5/6/20 7:21,IP Address,173.69.47.152,100,103,TRUE,5/6/20 7:21,R_1LC3dpIwyjEpgjy,,,,,41.88600159,-71.34570313,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1536x864,15,20,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,50,100,40,82,81,20,0,0,30,39,19,59,73,Deliberately,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,Asian,,29,College Graduate (4 year),,
5/6/20 7:19,5/6/20 7:21,IP Address,97.99.229.150,100,138,TRUE,5/6/20 7:21,R_1eCtmwETS9YVk2n,,,,,33.02870178,-96.68260193,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1280x720,15,20,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,100,100,100,9,10,9,10,10,10,100,91,Randomly,Elderly person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,35,Some College,,
5/6/20 7:19,5/6/20 7:21,IP Address,24.3.219.146,100,114,TRUE,5/6/20 7:21,R_2uwXTDnJ0a5zyGb,,,,,40.3052063,-79.54180145,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1366x768,15,40,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,0,27,1,49,10,16,6,1,41,48,82,87,Randomly,Law-breaking person,Female,,White,,34,College Graduate (4 year),,
5/6/20 7:18,5/6/20 7:21,IP Address,73.9.106.233,100,155,TRUE,5/6/20 7:21,R_1IjymhKP2bJwknv,,,,,42.36669922,-88.09249878,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1920x1080,15,40,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,20,75,60,60,60,39,24,27,28,58,45,66,70,Deliberately,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,30,Doctoral Degree (PhD),,No
5/6/20 7:19,5/6/20 7:21,IP Address,208.88.203.243,100,147,TRUE,5/6/20 7:21,R_1DGMNFZJjh3Uk8k,,,,,40.1967926,-88.39250183,anonymous,EN,Yes,Yes,Yes,Safari,13.1,Macintosh,1440x900,15,40,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,90,92,61,71,92,1,2,1,1,0,0,60,91,Randomly,Elderly person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,58,Doctoral Degree (PhD),,
5/6/20 7:18,5/6/20 7:21,IP Address,107.5.199.80,100,175,TRUE,5/6/20 7:21,R_3g7uE5B3rwvfoid,,,,,42.91329956,-85.8144989,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1366x768,15,30,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,77,79,53,59,30,27,17,30,29,51,51,60,71,Randomly,Law-abiding person,,,,,,,,,,,,,,,,,Female,,White,,37,College Graduate (4 year),,
